raster_number,x_mm,y_mm,charge_v,timestamp
1,117.55455365486598,15.021909450298795,4467.862529318099,1784493694.133077
1,117.9092833478502,15.164373462967358,4766.724942239282,1784493694.143964
1,118.39673749391652,15.360141325128323,5731.342166730961,1784493694.1521983
1,119.3473418643641,15.741916281532273,3930.4103314914296,1784493694.1632469
1,120.16609480897404,16.070738007427444,5987.5391122337505,1784493694.1705816
1,121.66250586609739,16.67171595772518,4510.732137728924,1784493694.1815014
1,123.42391663992618,17.379121206736727,4915.849937211224,1784493694.1920536
1,125.47499778675329,18.202861807721124,5609.7762057374075,1784493694.2025094
1,127.95125396840274,19.197358177803153,3954.498968598464,1784493694.2134676
1,129.80769084300223,19.942927132565273,6348.154175365766,1784493694.220849
1,132.7392593802966,21.12028280787507,4655.1108546268115,1784493694.2315576
1,135.6114780764987,22.273802822735586,5206.699816179431,1784493694.241875
1,138.9102087046182,23.59861552178276,6051.588348609448,1784493694.2537243
1,141.23305932418157,24.531502242679224,4152.617801754208,1784493694.2620683
1,144.04481235434307,25.660738467422394,5887.203814453178,1784493694.2721684
1,147.04406868479506,26.865278432101345,4297.200659644528,1784493694.282942
1,149.26882023256042,27.75876730251105,4614.5888676289605,1784493694.2909336
1,152.22466871933455,28.945874118192478,5251.202552529717,1784493694.3015513
1,155.21370363093885,30.14630902943776,3683.5528363924263,1784493694.3122883
1,158.00514656910428,31.26738845969585,5619.115656141194,1784493694.3223155
1,161.007389677791,32.473127952975545,4282.604578685605,1784493694.3330998
1,163.15640980409387,33.33620210930854,4669.860041330059,1784493694.3408194
1,166.1599874924368,34.54247758696397,5449.372420933568,1784493694.3516157
1,168.95433217549407,35.66472239533731,3848.804969766538,1784493694.3623586
1,171.2728737137186,36.5958785336787,5721.1351171093365,1784493694.372387
1,173.07164793594512,37.31828942470768,4192.680471519087,1784493694.3811603
1,174.8515188069276,38.03310848645263,4460.156206853772,1784493694.3911052
1,176.47406715587388,38.68474479745614,5075.79440478209,1784493694.4019163
1,177.78594527256465,39.21161194258729,3800.984942289224,1784493694.4128678
1,178.68715447701567,39.57354916424989,5651.216827201204,1784493694.422802
1,179.21961276974565,39.78739127124357,4267.906427230464,1784493694.43092
1,179.63669397386468,39.95489645370395,4817.811225595517,1784493694.4414394
1,179.74273307081293,40.0,5463.968501892492,1784493694.4524658
1,179.51793581438008,40.0,3873.965347083843,1784493694.4628332
1,179.13745664686024,40.0,5472.848635063306,1784493694.4706132
1,178.3554372058511,40.0,4208.705539425039,1784493694.480902
1,177.23099700610103,40.0,4628.011137881397,1784493694.4913933
1,175.7789632204965,40.0,5393.029507022199,1784493694.5018678
1,174.0313095761194,40.0,3697.689600118377,1784493694.5121615
1,171.97077064882225,40.0,5264.420681789722,1784493694.522432
1,169.99700608265042,40.0,3949.905796268734,1784493694.5310526
1,167.0291543414115,40.0,4286.330151797499,1784493694.5425081
1,164.01516373510356,40.0,5003.732634453418,1784493694.552868
1,161.69794972295756,40.0,3448.1782721177524,1784493694.560592
1,158.60303814764018,40.0,5125.553771687513,1784493694.5709083
1,155.47429497594828,40.0,3865.3914254016786,1784493694.5813375
1,152.37645085210795,40.0,4305.213193597504,1784493694.5916636
1,149.23612053747172,40.0,5137.087737759949,1784493694.6021314
1,146.36243756170268,40.0,3595.1087514210444,1784493694.6117103
1,143.27160294408793,40.0,5489.230949706013,1784493694.622013
1,140.0465148245811,40.0,4096.376958339054,1784493694.6327634
1,136.87156613225932,40.0,4467.250106340803,1784493694.6433465
1,134.6268075263023,40.0,5233.69746242863,1784493694.650829
1,131.52703221197123,40.0,3808.8954057459823,1784493694.6611617
1,128.39085038061137,40.0,5830.044336572077,1784493694.6716156
1,124.99331410284036,40.0,4321.289296751564,1784493694.6829407
1,122.64241154546731,40.0,4712.423438252237,1784493694.690777
1,119.51180870885842,40.0,5466.2140528092505,1784493694.7012124
1,116.42719681615823,40.0,3746.2751563173124,1784493694.7114944
1,113.29623635168069,40.0,5531.437099891435,1784493694.721931
1,110.21291191930764,40.0,4216.820143874231,1784493694.7322087
1,107.08917553777688,40.0,4660.418520430057,1784493694.7426212
1,104.63520462865823,40.0,5417.679531858423,1784493694.750801
1,100.96122200841897,40.0,3742.957865190284,1784493694.7630477
1,98.6405032431602,40.0,5610.337593466596,1784493694.7707834
1,95.55109913702006,40.0,4225.751312293153,1784493694.7810814
1,92.4097674643516,40.0,4619.335145703017,1784493694.7915525
1,89.32515557165141,40.0,5366.287037013541,1784493694.8018346
1,86.2442630087852,40.0,3769.8024056951585,1784493694.8121042
1,83.11337406988139,40.0,5577.470893684964,1784493694.8225405
1,80.26322300786967,40.0,4221.617457196394,1784493694.832041
1,77.12911541814799,40.0,4627.3987149041,1784493694.842488
1,74.04993946905131,40.0,5429.927991404372,1784493694.852752
1,71.51428635473246,40.0,3839.1593078741003,1784493694.8612041
1,68.23988046370567,40.0,5652.390637907692,1784493694.87236
1,65.4952991594599,40.0,4255.096579955325,1784493694.882774
1,63.654343091977324,40.0,4575.444832330028,1784493694.890567
1,61.50424449521178,40.0,5395.0709169465235,1784493694.9008486
1,59.645146434651465,40.0,3818.3369266459854,1784493694.911291
1,58.11367048550869,40.0,5790.74719552882,1784493694.9217293
1,56.90903020459628,40.0,4362.321636230496,1784493694.9321682
1,56.02996588322583,40.0,4634.951931624101,1784493694.9426267
1,55.481924377971154,40.0,5356.488269376781,1784493694.9530075
1,55.28345008164959,40.0,3739.0791863340664,1784493694.960764
1,55.20947245507623,40.05650313612138,5585.8406743746955,1784493694.9722524
1,54.9908686841765,40.35393941959222,4195.895692149899,1784493694.9825275
1,54.57809572827781,40.91556584266109,4581.977344087868,1784493694.9929378
1,54.152208363709775,41.49503596969933,5418.59816632437,1784493695.000585
1,53.404950327538096,42.51176890233741,3838.8530963854523,1784493695.0110016
1,52.46790780820892,43.786726069161695,5721.492363846093,1784493695.021388
1,51.33751620353897,45.32475753301,4352.114586608871,1784493695.0317888
1,50.13099984079035,46.966365733114245,4711.453768538182,1784493695.041334
1,48.52045508563825,49.157702343476856,5471.470683364387,1784493695.0524592
1,46.93228096469247,51.31860106034007,3850.387062457889,1784493695.0621855
1,45.1276988723875,53.7739484157131,5780.948427892061,1784493695.0724607
1,43.43952479038634,56.0709089060815,4280.001781032089,1784493695.0828838
1,42.23658979265207,57.707644235533806,4630.511865038695,1784493695.0911598
1,40.92686166425904,59.489684249130505,5476.625243423307,1784493695.1013143
1,39.59884045571626,61.29661416170097,3786.7971433151642,1784493695.113481
1,38.88648083112179,62.26586367812971,5455.649756450867,1784493695.121273
1,38.101380770218796,63.33408516079951,4067.593078406071,1784493695.131709
1,37.51300377027441,64.1346416535942,4361.760248501307,1784493695.1420772
1,37.117622742481586,64.67260430161971,5741.957498337452,1784493695.1523764
1,36.90462503909857,64.96241286723283,3985.834610936854,1784493695.163258
1,36.88406738607123,65.0,6074.554210258105,1784493695.1710052
1,37.11030726640267,65.0,4530.737954987309,1784493695.1813061
1,37.74710375445726,65.0,5000.262237582064,1784493695.1929193
1,38.629382416256405,65.0,5837.393412299645,1784493695.2030144
1,39.520311186781825,65.0,4208.093116447741,1784493695.2108133
1,40.9807258590706,65.0,6360.1984939192835,1784493695.2211397
1,42.76301449820711,65.0,4799.897853509564,1784493695.2314765
1,44.861993926351985,65.0,5489.792337435203,1784493695.2417958
1,47.351617571367605,65.0,6407.201957426867,1784493695.2523994
1,49.928708415376846,65.0,4287.2487862634425,1784493695.2621145
1,52.936425332127754,65.0,6489.419742129058,1784493695.272366
1,56.09177601724738,65.0,4869.203720440397,1784493695.282884
1,58.429589394627754,65.0,5162.503291317794,1784493695.2906766
1,61.52028096109505,65.0,5924.714721812649,1784493695.300979
1,64.64687836557502,65.0,4161.191723436374,1784493695.311401
1,67.72905838876838,65.0,6285.278749696555,1784493695.3216748
1,70.6306363382923,65.0,4626.633186182477,1784493695.3313468
1,73.71496212869758,65.0,5010.265146211257,1784493695.3416278
1,76.83583748727912,65.0,6444.202512305257,1784493695.3520308
1,79.9523497858631,65.0,5761.555033610972,1784493695.3624191
1,83.03617489725227,65.0,7467.357166376955,1784493695.3726985
1,85.47140610605354,65.0,6037.502620131605,1784493695.380816
1,88.62797272592658,65.0,6218.575680419235,1784493695.3913379
1,92.0673514643299,65.0,6908.1639528562255,1784493695.4028025
1,95.1545382776844,65.0,4782.137587167936,1784493695.413093
1,97.4532271662342,65.0,7562.0785868656385,1784493695.4207554
1,100.7667208948719,65.0,6777.564752947533,1784493695.4318004
1,104.12599099069709,65.0,6283.543551260878,1784493695.442998
1,106.4385558405506,65.0,6948.736975102185,1784493695.4507065
1,109.55606949716682,65.0,5155.052145094008,1784493695.4610982
1,112.69904625803107,65.0,7245.711083843368,1784493695.4715748
1,115.78101170450324,65.0,5714.398464359063,1784493695.481848
1,118.90288842111701,65.0,6464.667646796615,1784493695.4922543
1,121.9867850580799,65.0,7373.197133617465,1784493695.502534
1,125.11002076059455,65.0,5117.898484471294,1784493695.5129447
1,127.40420353799934,65.0,7613.0117644775455,1784493695.520592
1,130.76969635873908,65.0,5989.580522158076,1784493695.5318103
1,133.601751450597,65.0,6487.939719933921,1784493695.5412505
1,136.5659858027088,65.0,7642.152891147286,1784493695.5511312
1,139.65252888589973,65.0,5236.912683059441,1784493695.5614197
1,142.79121411234016,65.0,7580.859558169427,1784493695.571882
1,145.91108811288947,65.0,5504.03117165737,1784493695.5822816
1,148.9906216898548,65.0,5833.667839187751,1784493695.5925467
1,152.1177197733509,65.0,7142.772988409279,1784493695.6029704
1,154.45617688089484,65.0,4734.776876923595,1784493695.6107652
1,158.0805922785389,65.0,7232.339848839038,1784493695.6228466
1,160.4365731516468,65.0,5381.393470453545,1784493695.6306999
1,163.5075951853382,65.0,5708.886657563385,1784493695.6409366
1,166.62632477670786,65.0,7313.638999075282,1784493695.6513324
1,169.66086876779673,65.0,5270.44284106648,1784493695.6614475
1,172.6223851481068,65.0,7660.066263233237,1784493695.6713192
1,175.71844113260386,65.0,5557.8733584114425,1784493695.6816394
1,178.83681309610483,65.0,5777.988383501786,1784493695.692034
1,182.26446164041636,65.0,6196.987770469497,1784493695.7034595
1,185.03414297731612,65.0,4395.290406508344,1784493695.7129087
1,187.10229358386778,65.0,6515.753930152849,1784493695.7206059
1,189.61982830484442,65.0,5392.67226028544,1784493695.73103
1,191.78257644388793,65.0,5471.419648116279,1784493695.7413063
1,193.65447590752143,65.0,6121.76181475812,1784493695.751741
1,195.07677260442756,65.0,4208.450363184497,1784493695.7612567
1,196.4062402235283,65.0,6298.649984700884,1784493695.7724907
1,197.3036183529831,65.0,4841.08329873282,1784493695.7829492
1,197.76172727781486,65.0,5066.199778137762,1784493695.790802
1,198.08136833474447,65.0,5637.233169219578,1784493695.801053
1,198.13534590482175,65.03802015527769,4151.239850055289,1784493695.8114836
1,198.23359808416217,65.34059523331544,6149.320848736509,1784493695.8217723
1,198.45516354238816,66.02292295635675,4651.130105274377,1784493695.8330982
1,198.67679154127623,66.70544327813573,4248.921314934241,1784493695.840896
1,199.06133283609785,67.88966751693107,6539.587391019343,1784493695.8513265
1,199.5386074650219,69.35947112904007,4645.669333726808,1784493695.8615997
1,200.12092911607954,71.15277505567728,7211.211256122275,1784493695.8719923
1,200.81343151242578,73.28538898874655,5281.823701394593,1784493695.8825283
1,201.60066537587065,75.70973569804957,6324.7800317322435,1784493695.8929632
1,202.33942299276373,77.98479610976759,7438.981568428839,1784493695.9017582
1,203.1769983140959,80.56417317718613,4795.049504939291,1784493695.912203
1,203.9072097397933,82.8129149414674,7495.834834821291,1784493695.9225523
1,204.54709018825085,84.78347557357365,6006.422154033756,1784493695.9330604
1,204.9515010443732,86.02888964145475,5409.922174145987,1784493695.9407701
1,205.41232110561063,87.44802015770703,7553.912947168337,1784493695.951235
1,205.7937306290397,88.6225998677004,4387.584084044018,1784493695.962457
1,206.0101028903506,89.28893474485892,7018.553194514101,1784493695.9712038
1,206.17380461966442,89.79306670258813,5518.72932311251,1784493695.9814854
1,206.2397381673429,89.99611409011729,6284.3090799824995,1784493695.9918785
1,206.12657749366159,90.0,7672.008511290539,1784493696.0022628
1,205.6991192188089,90.0,4678.076716275467,1784493696.0125356
1,204.94544283412907,90.0,7717.991269835959,1784493696.0229177
1,204.16671161920226,90.0,6448.999825627422,1784493696.0307157
1,202.83694722241574,90.0,7696.50543038244,1784493696.0411668
1,201.33947303116378,90.0,7857.11335617871,1784493696.0506926
1,199.26939472295467,90.0,5048.643652788566,1784493696.0617032
1,196.94832212950877,90.0,7236.830950672553,1784493696.072238
1,194.3577980751835,90.0,5014.603142300447,1784493696.0825353
1,192.08429174717213,90.0,5415.433980941664,1784493696.0906773
1,189.00715686993777,90.0,6324.93313747657,1784493696.100975
1,185.85137703137576,90.0,4354.921525254818,1784493696.1114943
1,182.7353654118079,90.0,6634.359846756134,1784493696.121881
1,179.52901699261844,90.0,5437.379137628158,1784493696.1325688
1,176.42917015271365,90.0,5772.0682947212445,1784493696.1429017
1,174.12669040875613,90.0,6785.066934419427,1784493696.1505766
1,170.99637367444217,90.0,4493.9415411013515,1784493696.161011
1,167.8728518696326,90.0,6565.819508546921,1784493696.1714227
1,164.53596927838504,90.0,4744.98392654522,1784493696.1825457
1,161.68116905408084,90.0,5274.678766659454,1784493696.1920617
1,158.45085956769168,90.0,6322.687586559811,1784493696.2028294
1,155.19408561902225,90.0,4343.744805919137,1784493696.2136853
1,152.8171477528113,90.0,6636.860573913431,1784493696.2216084
1,149.59928371625125,90.0,5138.159477970218,1784493696.2323346
1,146.32269718365848,90.0,5636.467640497956,1784493696.2432566
1,143.72975208478152,90.0,6601.18693548585,1784493696.2518997
1,140.37620403485477,90.0,4641.892725366807,1784493696.2630782
1,137.94397690015018,90.0,6960.475082167053,1784493696.2711856
1,134.717386743595,90.0,5224.306976776734,1784493696.281941
1,131.43193103985965,90.0,5443.401296904917,1784493696.2928925
1,129.03296329693973,90.0,6299.364478174397,1784493696.300889
1,125.8064446659583,90.0,4338.845422100757,1784493696.311644
1,122.55296089368046,90.0,6516.213247385823,1784493696.322489
1,119.54044677930058,90.0,4912.685751828521,1784493696.3325307
1,116.2833152027625,90.0,5246.966626936742,1784493696.3433878
1,113.9114556522864,90.0,6353.206664928469,1784493696.351294
1,110.74287273602664,90.0,4401.720847769969,1784493696.361856
1,107.4928937168616,90.0,6634.206741011808,1784493696.3726892
1,104.30964805798709,90.0,5021.543936043151,1784493696.3833
1,101.92040779309451,90.0,5595.384265770916,1784493696.3912642
1,98.93814899640262,90.0,6479.059586763107,1784493696.401205
1,95.68251945691287,90.0,4495.115351807838,1784493696.4120572
1,92.46372558789432,90.0,7005.181959509772,1784493696.4227865
1,90.09007789807498,90.0,5235.075414127549,1784493696.4306986
1,86.82586528973758,90.0,5783.040873064492,1784493696.4415793
1,83.60242225842654,90.0,6667.124476041549,1784493696.4523242
1,80.4033694477576,90.0,4902.07042022203,1784493696.4629877
1,77.9788670750159,90.0,7372.9929926250325,1784493696.4710693
1,74.9998984547156,90.0,5342.759787635694,1784493696.4809992
1,71.73632957654178,90.0,5733.587717647719,1784493696.4918778
