raster_number,x_mm,y_mm,charge_v,timestamp,image_path
1,59.65626399050991,40.0,15933.696545530105,1784563731.9950867,raster_data/images/session_20260720_090735/raster_0001.jpg
1,58.09320947308635,40.0,20483.131667632733,1784563732.00575,raster_data/images/session_20260720_090735/raster_0001.jpg
1,57.14324507897891,40.0,14039.063994764057,1784563732.0137618,raster_data/images/session_20260720_090735/raster_0001.jpg
1,56.150358477050816,40.0,19951.956805323363,1784563732.0247931,raster_data/images/session_20260720_090735/raster_0001.jpg
1,55.557836023327596,40.0,16715.352405554157,1784563732.034977,raster_data/images/session_20260720_090735/raster_0001.jpg
1,55.30001626859797,40.0,15862.196162930622,1784563732.043563,raster_data/images/session_20260720_090735/raster_0001.jpg
1,55.232938543881794,40.024574747085836,20497.93188958409,1784563732.0537884,raster_data/images/session_20260720_090735/raster_0001.jpg
1,55.03823065558176,40.289497856234675,13995.275751887286,1784563732.0647557,raster_data/images/session_20260720_090735/raster_0001.jpg
1,54.6250456113338,40.85168497423832,19882.70197364064,1784563732.0758245,raster_data/images/session_20260720_090735/raster_0001.jpg
1,54.21036711638397,41.41590410854472,16748.78049306498,1784563732.0835059,raster_data/images/session_20260720_090735/raster_0001.jpg
1,53.42144250100411,42.489329349891,15830.605344351694,1784563732.0946617,raster_data/images/session_20260720_090735/raster_0001.jpg
1,52.48360490468912,43.76536831298421,20455.929880391104,1784563732.1050942,raster_data/images/session_20260720_090735/raster_0001.jpg
1,51.61003750613461,44.953960071113244,13991.09086154242,1784563732.1133003,raster_data/images/session_20260720_090735/raster_0001.jpg
1,50.100920106040924,47.00729276961886,19871.219042816312,1784563732.1254208,raster_data/images/session_20260720_090735/raster_0001.jpg
1,49.03436796467594,48.45846309367049,16687.589230583337,1784563732.1329343,raster_data/images/session_20260720_090735/raster_0001.jpg
1,47.300632719534974,50.817414934778796,15846.273165520888,1784563732.143883,raster_data/images/session_20260720_090735/raster_0001.jpg
1,45.505954555242766,53.25928682480303,20514.977662452206,1784563732.1541405,raster_data/images/session_20260720_090735/raster_0001.jpg
1,43.74030754398902,55.661658397750884,13977.97480277863,1784563732.1648004,raster_data/images/session_20260720_090735/raster_0001.jpg
1,42.137425711944026,57.84256869497112,19888.315850932533,1784563732.175746,raster_data/images/session_20260720_090735/raster_0001.jpg
1,41.16284015055895,59.16860761053806,16725.814631416324,1784563732.1832392,raster_data/images/session_20260720_090735/raster_0001.jpg
1,39.93167742468703,60.84375010247221,15774.007254199782,1784563732.1940584,raster_data/images/session_20260720_090735/raster_0001.jpg
1,38.9463726126703,62.18437382623503,20500.228475748954,1784563732.2044337,raster_data/images/session_20260720_090735/raster_0001.jpg
1,38.13029634497579,63.29474210164391,13968.941563863491,1784563732.2151375,raster_data/images/session_20260720_090735/raster_0001.jpg
1,37.513570599529494,64.13387041535663,19837.331638072515,1784563732.2259295,raster_data/images/session_20260720_090735/raster_0001.jpg
1,37.20616641114303,64.55213016879418,16725.86566666443,1784563732.2334492,raster_data/images/session_20260720_090735/raster_0001.jpg
1,36.93958978877156,64.9148391901987,15807.23120071817,1784563732.244305,raster_data/images/session_20260720_090735/raster_0001.jpg
1,36.88207934805481,65.0,20481.498539693275,1784563732.254539,raster_data/images/session_20260720_090735/raster_0001.jpg
1,37.11701831523745,65.0,13969.094669607815,1784563732.2653484,raster_data/images/session_20260720_090735/raster_0001.jpg
1,37.585460542006636,65.0,19907.50510422119,1784563732.2744315,raster_data/images/session_20260720_090735/raster_0001.jpg
1,38.41610318229409,65.0,16764.24417324174,1784563732.2847311,raster_data/images/session_20260720_090735/raster_0001.jpg
1,39.629998180048624,65.0,15805.95531951547,1784563732.2955396,raster_data/images/session_20260720_090735/raster_0001.jpg
1,40.72726213536471,65.0,20553.305133781407,1784563732.3033628,raster_data/images/session_20260720_090735/raster_0001.jpg
1,42.7236074815202,65.0,13994.408152669448,1784563732.3151307,raster_data/images/session_20260720_090735/raster_0001.jpg
1,44.94371630534326,65.0,19875.91428564226,1784563732.3260324,raster_data/images/session_20260720_090735/raster_0001.jpg
1,46.676634831172294,65.0,16805.582724209322,1784563732.3335264,raster_data/images/session_20260720_090735/raster_0001.jpg
1,49.76058774348461,65.0,15789.266793384111,1784563732.345376,raster_data/images/session_20260720_090735/raster_0001.jpg
1,51.96904194742317,65.0,20494.46149271274,1784563732.3530056,raster_data/images/session_20260720_090735/raster_0001.jpg
1,55.19391549020881,65.0,13983.129362837552,1784563732.3637552,raster_data/images/session_20260720_090735/raster_0001.jpg
1,58.39225304514045,65.0,19839.219942252515,1784563732.3744164,raster_data/images/session_20260720_090735/raster_0001.jpg
1,61.526217583714676,65.0,16712.18822017145,1784563732.384863,raster_data/images/session_20260720_090735/raster_0001.jpg
1,64.7588158884632,65.0,15746.907537454366,1784563732.3956382,raster_data/images/session_20260720_090735/raster_0001.jpg
1,67.07324040323371,65.0,20480.477834731108,1784563732.403353,raster_data/images/session_20260720_090735/raster_0001.jpg
1,70.40554535776252,65.0,13903.463340540768,1784563732.4144607,raster_data/images/session_20260720_090735/raster_0001.jpg
1,73.63850129037971,65.0,19809.87467459034,1784563732.4252372,raster_data/images/session_20260720_090735/raster_0001.jpg
1,76.74170983224982,65.0,16752.35296043255,1784563732.4355812,raster_data/images/session_20260720_090735/raster_0001.jpg
1,79.20834076791877,65.0,15800.086265983033,1784563732.4438033,raster_data/images/session_20260720_090735/raster_0001.jpg
1,82.23444474130744,65.0,20520.438433999778,1784563732.4538903,raster_data/images/session_20260720_090735/raster_0001.jpg
1,85.5905677118885,65.0,13971.544361517008,1784563732.4650774,raster_data/images/session_20260720_090735/raster_0001.jpg
1,88.89805329233283,65.0,19846.97729996495,1784563732.4761024,raster_data/images/session_20260720_090735/raster_0001.jpg
1,91.18980420023078,65.0,16787.567281627154,1784563732.4837415,raster_data/images/session_20260720_090735/raster_0001.jpg
1,94.4951440134632,65.0,15787.480559700325,1784563732.4947593,raster_data/images/session_20260720_090735/raster_0001.jpg
1,97.55851281076545,65.0,20550.1409483987,1784563732.5049706,raster_data/images/session_20260720_090735/raster_0001.jpg
1,100.72616589456672,65.0,14004.41106129864,1784563732.5155294,raster_data/images/session_20260720_090735/raster_0001.jpg
1,103.15517437845344,65.0,19908.066491950376,1784563732.523626,raster_data/images/session_20260720_090735/raster_0001.jpg
1,106.32440102487678,65.0,16879.89004545475,1784563732.5341902,raster_data/images/session_20260720_090735/raster_0001.jpg
1,109.48862088113898,65.0,15784.469480061949,1784563732.5447376,raster_data/images/session_20260720_090735/raster_0001.jpg
1,112.57888329416389,65.0,20648.17966001441,1784563732.5550385,raster_data/images/session_20260720_090735/raster_0001.jpg
1,115.01475823312873,65.0,14068.154086185688,1784563732.563158,raster_data/images/session_20260720_090735/raster_0001.jpg
1,118.23627007394904,65.0,19904.085742597945,1784563732.5738964,raster_data/images/session_20260720_090735/raster_0001.jpg
1,121.38554108530158,65.0,16934.59983142666,1784563732.584394,raster_data/images/session_20260720_090735/raster_0001.jpg
1,124.6103431025135,65.0,15806.159460507903,1784563732.5951433,raster_data/images/session_20260720_090735/raster_0001.jpg
1,127.69924652963752,65.0,20615.159854488455,1784563732.6054397,raster_data/images/session_20260720_090735/raster_0001.jpg
1,130.1364089289295,65.0,14088.057832947856,1784563732.6135635,raster_data/images/session_20260720_090735/raster_0001.jpg
1,133.30241692453498,65.0,19941.137332724444,1784563732.624117,raster_data/images/session_20260720_090735/raster_0001.jpg
1,136.52657521158332,65.0,16916.12507161152,1784563732.634864,raster_data/images/session_20260720_090735/raster_0001.jpg
1,139.68028080850715,65.0,15839.791689011156,1784563732.6453764,raster_data/images/session_20260720_090735/raster_0001.jpg
1,142.00479042917365,65.0,20676.708363706854,1784563732.6531248,raster_data/images/session_20260720_090735/raster_0001.jpg
1,145.33359063058967,65.0,14076.932148860285,1784563732.6642208,raster_data/images/session_20260720_090735/raster_0001.jpg
1,148.44016087442512,65.0,19879.63985875415,1784563732.674576,raster_data/images/session_20260720_090735/raster_0001.jpg
1,151.4737750330555,65.0,16938.070228298013,1784563732.684688,raster_data/images/session_20260720_090735/raster_0001.jpg
1,154.70730317026252,65.0,15765.229191525183,1784563732.6954665,raster_data/images/session_20260720_090735/raster_0001.jpg
1,157.30332386880988,65.0,20577.34273564033,1784563732.70412,raster_data/images/session_20260720_090735/raster_0001.jpg
1,160.45545590311164,65.0,14043.606131845678,1784563732.714627,raster_data/images/session_20260720_090735/raster_0001.jpg
1,163.56081021219367,65.0,19819.57137173089,1784563732.7249782,raster_data/images/session_20260720_090735/raster_0001.jpg
1,166.69770729929087,65.0,16861.568391383935,1784563732.7354345,raster_data/images/session_20260720_090735/raster_0001.jpg
1,169.0338040629017,65.0,15783.80602183654,1784563732.7432215,raster_data/images/session_20260720_090735/raster_0001.jpg
1,172.12270749002573,65.0,20606.53489755818,1784563732.7535179,raster_data/images/session_20260720_090735/raster_0001.jpg
1,175.32083046823618,65.0,13980.577600432145,1784563732.7641783,raster_data/images/session_20260720_090735/raster_0001.jpg
1,178.00210965067026,65.0,19777.212115801143,1784563732.7731159,raster_data/images/session_20260720_090735/raster_0001.jpg
1,181.05181706339,65.0,16860.139404436908,1784563732.7832816,raster_data/images/session_20260720_090735/raster_0001.jpg
1,184.2023957327043,65.0,15632.588581692165,1784563732.7938507,raster_data/images/session_20260720_090735/raster_0001.jpg
1,187.05079576246797,65.0,20549.426454925186,1784563732.80427,raster_data/images/session_20260720_090735/raster_0001.jpg
1,189.6220899611313,65.0,13941.841847118078,1784563732.8149042,raster_data/images/session_20260720_090735/raster_0001.jpg
1,191.84709622822376,65.0,19714.796007364905,1784563732.8255022,raster_data/images/session_20260720_090735/raster_0001.jpg
1,193.24916127017346,65.0,16845.900570214744,1784563732.8331835,raster_data/images/session_20260720_090735/raster_0001.jpg
1,195.05028444633257,65.0,15625.290541212702,1784563732.8449254,raster_data/images/session_20260720_090735/raster_0001.jpg
1,196.0842831219027,65.0,20481.294398700844,1784563732.853319,raster_data/images/session_20260720_090735/raster_0001.jpg
1,197.09266767001404,65.0,13958.020020768354,1784563732.863977,raster_data/images/session_20260720_090735/raster_0001.jpg
1,197.73778857870604,65.0,19688.870101325978,1784563732.8741603,raster_data/images/session_20260720_090735/raster_0001.jpg
1,198.0740360002168,65.0,16811.502812989864,1784563732.8844721,raster_data/images/session_20260720_090735/raster_0001.jpg
1,198.1332285349687,65.03149955336512,15618.60492371054,1784563732.8948843,raster_data/images/session_20260720_090735/raster_0001.jpg
1,198.22788506758832,65.32300156315695,20510.99691309977,1784563732.9052322,raster_data/images/session_20260720_090735/raster_0001.jpg
1,198.3698214591181,65.76010550356646,13903.871622525632,1784563732.9132676,raster_data/images/session_20260720_090735/raster_0001.jpg
1,198.63977800435708,66.59145726889966,19688.870101325978,1784563732.9235847,raster_data/images/session_20260720_090735/raster_0001.jpg
1,199.0088207162847,67.72795243990122,16846.257816951496,1784563732.9339132,raster_data/images/session_20260720_090735/raster_0001.jpg
1,199.4829094862971,69.18794495656905,15572.87734140566,1784563732.9443655,raster_data/images/session_20260720_090735/raster_0001.jpg
1,200.05007837475287,70.93458479537102,20598.36925786088,1784563732.9546816,raster_data/images/session_20260720_090735/raster_0001.jpg
1,200.7966402483582,73.23367901071134,13950.568874544566,1784563732.9661543,raster_data/images/session_20260720_090735/raster_0001.jpg
1,201.31038514780818,74.81579560177441,19658.453093453532,1784563732.9731326,raster_data/images/session_20260720_090735/raster_0001.jpg
1,202.29596012232676,77.85094888619966,16837.4797542769,1784563732.9851127,raster_data/images/session_20260720_090735/raster_0001.jpg
1,202.94306548330346,79.84375918731047,15581.910580320799,1784563732.9930198,raster_data/images/session_20260720_090735/raster_0001.jpg
1,203.70398679998226,82.18707440250752,20482.519244655436,1784563733.0033908,raster_data/images/session_20260720_090735/raster_0001.jpg
1,204.37688735295984,84.25932296427635,13914.589024628338,1784563733.0139594,raster_data/images/session_20260720_090735/raster_0001.jpg
1,204.9316238973764,85.96767645163953,19664.57732322651,1784563733.0242293,raster_data/images/session_20260720_090735/raster_0001.jpg
1,205.39114746036122,87.38281430266449,16859.16973472285,1784563733.0345623,raster_data/images/session_20260720_090735/raster_0001.jpg
1,205.75673368749926,88.50866496519845,15533.93744709916,1784563733.0450616,raster_data/images/session_20260720_090735/raster_0001.jpg
1,205.98461985097427,89.21045778200994,20535.034514958697,1784563733.0538683,raster_data/images/session_20260720_090735/raster_0001.jpg
1,206.16210565701763,89.75703885506778,13924.949179994288,1784563733.0643432,raster_data/images/session_20260720_090735/raster_0001.jpg
1,206.2379730875906,89.9906783924322,19656.003401544345,1784563733.074837,raster_data/images/session_20260720_090735/raster_0001.jpg
1,206.1509343265772,90.0,16903.723506321247,1784563733.085142,raster_data/images/session_20260720_090735/raster_0001.jpg
1,205.87847014311862,90.0,15607.836486359725,1784563733.0929394,raster_data/images/session_20260720_090735/raster_0001.jpg
1,205.23618654879724,90.0,20518.34598882734,1784563733.103275,raster_data/images/session_20260720_090735/raster_0001.jpg
1,204.2464688278937,90.0,14058.151177556498,1784563733.113858,raster_data/images/session_20260720_090735/raster_0001.jpg
1,202.9321542347733,90.0,19695.045366347058,1784563733.12436,raster_data/images/session_20260720_090735/raster_0001.jpg
1,201.44924537548022,90.0,16985.686114782897,1784563733.133913,raster_data/images/session_20260720_090735/raster_0001.jpg
1,199.52328479152325,90.0,15651.57369398839,1784563733.1443145,raster_data/images/session_20260720_090735/raster_0001.jpg
1,197.1481604564471,90.0,20641.443007264137,1784563733.1552513,raster_data/images/session_20260720_090735/raster_0001.jpg
1,195.1953174421837,90.0,14033.24597647973,1784563733.1632056,raster_data/images/session_20260720_090735/raster_0001.jpg
1,192.3729780457162,90.0,19784.867403017364,1784563733.1735458,raster_data/images/session_20260720_090735/raster_0001.jpg
1,189.2788109989661,90.0,16989.66686413533,1784563733.1839337,raster_data/images/session_20260720_090735/raster_0001.jpg
1,186.18897773938357,90.0,15640.499045148923,1784563733.1942332,raster_data/images/session_20260720_090735/raster_0001.jpg
1,183.50884296612918,90.0,20618.017828382508,1784563733.203167,raster_data/images/session_20260720_090735/raster_0001.jpg
1,180.26866295056521,90.0,14076.574902123528,1784563733.2139676,raster_data/images/session_20260720_090735/raster_0001.jpg
1,176.9403634281653,90.0,19680.65342638057,1784563733.225062,raster_data/images/session_20260720_090735/raster_0001.jpg
1,173.85768272595584,90.0,17056.012686675895,1784563733.2353375,raster_data/images/session_20260720_090735/raster_0001.jpg
1,171.48038723187625,90.0,15614.317962869458,1784563733.2432618,raster_data/images/session_20260720_090735/raster_0001.jpg
1,168.39405872540652,90.0,20621.84547199062,1784563733.2535496,raster_data/images/session_20260720_090735/raster_0001.jpg
1,165.32904483990848,90.0,14082.85223764083,1784563733.2637663,raster_data/images/session_20260720_090735/raster_0001.jpg
1,162.126415750553,90.0,19728.83070059464,1784563733.2744417,raster_data/images/session_20260720_090735/raster_0001.jpg
1,159.05174591260135,90.0,17006.763672251553,1784563733.2846906,raster_data/images/session_20260720_090735/raster_0001.jpg
1,155.86735584454715,90.0,15631.312700489463,1784563733.2953053,raster_data/images/session_20260720_090735/raster_0001.jpg
1,153.55929710583865,90.0,20640.116090813328,1784563733.3029988,raster_data/images/session_20260720_090735/raster_0001.jpg
1,150.4651723118323,90.0,14053.251793738114,1784563733.3133125,raster_data/images/session_20260720_090735/raster_0001.jpg
1,147.37812854962527,90.0,19716.939487785447,1784563733.3236027,raster_data/images/session_20260720_090735/raster_0001.jpg
1,144.2513165684241,90.0,17097.300202395367,1784563733.3340254,raster_data/images/session_20260720_090735/raster_0001.jpg
1,141.39143802838504,90.0,15609.214438058645,1784563733.3435583,raster_data/images/session_20260720_090735/raster_0001.jpg
1,138.25597145276248,90.0,20662.163317996037,1784563733.3540099,raster_data/images/session_20260720_090735/raster_0001.jpg
1,135.12601234631717,90.0,14132.56056929814,1784563733.364443,raster_data/images/session_20260720_090735/raster_0001.jpg
1,132.02888347821414,90.0,19729.44312357194,1784563733.3747668,raster_data/images/session_20260720_090735/raster_0001.jpg
1,128.8962779255408,90.0,17106.48654705483,1784563733.3852088,raster_data/images/session_20260720_090735/raster_0001.jpg
1,126.54444553570927,90.0,15679.643080447855,1784563733.3930483,raster_data/images/session_20260720_090735/raster_0001.jpg
1,123.42779018597783,90.0,20698.041097416048,1784563733.4034371,raster_data/images/session_20260720_090735/raster_0001.jpg
1,119.77397777753056,90.0,14150.116694647339,1784563733.4156165,raster_data/images/session_20260720_090735/raster_0001.jpg
1,117.41813995557011,90.0,19793.543395195742,1784563733.4234693,raster_data/images/session_20260720_090735/raster_0001.jpg
1,114.31171276288211,90.0,17162.26807323701,1784563733.433824,raster_data/images/session_20260720_090735/raster_0001.jpg
1,111.17967941479861,90.0,15664.536647007853,1784563733.4442642,raster_data/images/session_20260720_090735/raster_0001.jpg
1,107.87019111828982,90.0,20761.886192799313,1784563733.4552958,raster_data/images/session_20260720_090735/raster_0001.jpg
1,105.50312378125369,90.0,14155.373325202474,1784563733.463186,raster_data/images/session_20260720_090735/raster_0001.jpg
1,102.41565086560428,90.0,19740.211560922755,1784563733.4734776,raster_data/images/session_20260720_090735/raster_0001.jpg
1,99.08170082287967,90.0,17183.855983186746,1784563733.4845908,raster_data/images/session_20260720_090735/raster_0001.jpg
1,95.92220165448367,90.0,15643.765301027846,1784563733.4951224,raster_data/images/session_20260720_090735/raster_0001.jpg
1,92.83158161359012,90.0,20701.103212302536,1784563733.5054245,raster_data/images/session_20260720_090735/raster_0001.jpg
1,90.4781756611365,90.0,14164.355528869506,1784563733.5132692,raster_data/images/session_20260720_090735/raster_0001.jpg
1,87.33777382092654,90.0,19729.749335060587,1784563733.5237372,raster_data/images/session_20260720_090735/raster_0001.jpg
1,84.24937107281863,90.0,17135.984920461327,1784563733.5340319,raster_data/images/session_20260720_090735/raster_0001.jpg
1,80.89303352551639,90.0,15636.365190052169,1784563733.5452197,raster_data/images/session_20260720_090735/raster_0001.jpg
1,77.8131423206824,90.0,20714.066165322,1784563733.555486,raster_data/images/session_20260720_090735/raster_0001.jpg
1,75.17020084576785,90.0,14111.68715282192,1784563733.5642958,raster_data/images/session_20260720_090735/raster_0001.jpg
1,72.0821557255286,90.0,19742.610217583835,1784563733.5745893,raster_data/images/session_20260720_090735/raster_0001.jpg
1,68.99740078168094,90.0,17169.770254708907,1784563733.5848718,raster_data/images/session_20260720_090735/raster_0001.jpg
1,65.87552406506717,90.0,15576.245667780795,1784563733.595278,raster_data/images/session_20260720_090735/raster_0001.jpg
1,63.568109056522246,90.0,20727.233259333898,1784563733.6029694,raster_data/images/session_20260720_090735/raster_0001.jpg
