raster_number,x_mm,y_mm,charge_v,timestamp,image_path
1,76.67650158758158,40.0,850.5351786622664,1784577638.2773778,raster_data/images/session_20260720_125856/raster_0001.jpg
1,74.13820202703471,40.0,850.1779319255094,1784577638.2858388,raster_data/images/session_20260720_125856/raster_0001.jpg
1,70.99658425207133,40.0,850.4841434141581,1784577638.296311,raster_data/images/session_20260720_125856/raster_0001.jpg
1,67.79220834863715,40.0,850.0758614292931,1784577638.3073587,raster_data/images/session_20260720_125856/raster_0001.jpg
1,65.54542602533405,40.0,849.8206851887525,1784577638.3159533,raster_data/images/session_20260720_125856/raster_0001.jpg
1,63.315837767942284,40.0,849.8717204368605,1784577638.3254712,raster_data/images/session_20260720_125856/raster_0001.jpg
1,61.1835322445435,40.0,850.024826181185,1784577638.3359072,raster_data/images/session_20260720_125856/raster_0001.jpg
1,59.383102105918624,40.0,849.3613679557791,1784577638.3463106,raster_data/images/session_20260720_125856/raster_0001.jpg
1,57.920443080856586,40.0,849.8206851887525,1784577638.3566105,raster_data/images/session_20260720_125856/raster_0001.jpg
1,56.73684921138795,40.0,849.4124032038872,1784577638.367323,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.92214855734477,40.0,849.6675794444279,1784577638.3776436,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.52508342670653,40.0,849.0041212190221,1784577638.3852787,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.25342904049717,40.0,848.9020507228058,1784577638.3975236,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.213422610124546,40.0511284830133,850.2800024217256,1784577638.4053001,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.00152144851615,40.33944507385959,849.4634384519953,1784577638.4155545,raster_data/images/session_20260720_125856/raster_0001.jpg
1,54.58963410963687,40.89986651023611,849.6165441963198,1784577638.426082,raster_data/images/session_20260720_125856/raster_0001.jpg
1,54.001569831398044,41.69999750816637,850.3820729179419,1784577638.4362996,raster_data/images/session_20260720_125856/raster_0001.jpg
1,53.21804458455248,42.76607627006574,851.3517426319968,1784577638.4466348,raster_data/images/session_20260720_125856/raster_0001.jpg
1,52.219977800979905,44.124064165424095,850.1268966774012,1784577638.457209,raster_data/images/session_20260720_125856/raster_0001.jpg
1,51.16580225373879,45.558394669453044,850.2289671736175,1784577638.4666104,raster_data/images/session_20260720_125856/raster_0001.jpg
1,49.829117437940454,47.377112444295676,850.5862139103746,1784577638.476921,raster_data/images/session_20260720_125856/raster_0001.jpg
1,48.180977391379166,49.61960189482534,850.9944958952397,1784577638.4880085,raster_data/images/session_20260720_125856/raster_0001.jpg
1,46.865990652806026,51.4087968694813,850.9434606471315,1784577638.4959514,raster_data/images/session_20260720_125856/raster_0001.jpg
1,45.05592615800287,53.87160368182912,850.5862139103746,1784577638.5062618,raster_data/images/session_20260720_125856/raster_0001.jpg
1,43.39072056051025,56.137312832657216,850.7393196546989,1784577638.516585,raster_data/images/session_20260720_125856/raster_0001.jpg
1,41.899584576320066,58.166179688255056,850.024826181185,1784577638.5270226,raster_data/images/session_20260720_125856/raster_0001.jpg
1,40.79490425652206,59.66922790829153,849.8206851887525,1784577638.5358045,raster_data/images/session_20260720_125856/raster_0001.jpg
1,39.65635172846583,61.21836327355798,850.5351786622664,1784577638.5462804,raster_data/images/session_20260720_125856/raster_0001.jpg
1,38.738843638909536,62.4667415384381,849.5655089482117,1784577638.5564346,raster_data/images/session_20260720_125856/raster_0001.jpg
1,37.97928315648324,63.50021340415364,849.1572269633466,1784577638.56699,raster_data/images/session_20260720_125856/raster_0001.jpg
1,37.426215804253076,64.25272694533979,849.2082622114547,1784577638.5773509,raster_data/images/session_20260720_125856/raster_0001.jpg
1,37.06460228100962,64.74474490991399,849.0551564671304,1784577638.5876834,raster_data/images/session_20260720_125856/raster_0001.jpg
1,36.91829092908452,64.94381880771128,848.9020507228058,1784577638.595398,raster_data/images/session_20260720_125856/raster_0001.jpg
1,36.918894354198336,65.0,849.0041212190221,1784577638.6075006,raster_data/images/session_20260720_125856/raster_0001.jpg
1,37.13557683230797,65.0,849.1061917152383,1784577638.6153452,raster_data/images/session_20260720_125856/raster_0001.jpg
1,37.702202842790996,65.0,849.7696499406442,1784577638.6256707,raster_data/images/session_20260720_125856/raster_0001.jpg
1,38.60465629118756,65.0,849.2082622114547,1784577638.6361535,raster_data/images/session_20260720_125856/raster_0001.jpg
1,39.81087543086987,65.0,849.6675794444279,1784577638.6464415,raster_data/images/session_20260720_125856/raster_0001.jpg
1,41.3316995433279,65.0,849.3103327076709,1784577638.6567116,raster_data/images/session_20260720_125856/raster_0001.jpg
1,43.35128702516033,65.0,850.024826181185,1784577638.6679134,raster_data/images/session_20260720_125856/raster_0001.jpg
1,45.0291236335739,65.0,850.6372491584826,1784577638.6759365,raster_data/images/session_20260720_125856/raster_0001.jpg
1,47.65593478350629,65.0,851.1986368876723,1784577638.6869857,raster_data/images/session_20260720_125856/raster_0001.jpg
1,50.451241956732964,65.0,850.0758614292931,1784577638.6973445,raster_data/images/session_20260720_125856/raster_0001.jpg
1,52.7482415476429,65.0,849.718614692536,1784577638.7051198,raster_data/images/session_20260720_125856/raster_0001.jpg
1,55.88385117441291,65.0,849.718614692536,1784577638.7155719,raster_data/images/session_20260720_125856/raster_0001.jpg
1,58.9611674585926,65.0,849.8717204368605,1784577638.7258296,raster_data/images/session_20260720_125856/raster_0001.jpg
1,62.08948147684212,65.0,851.3517426319968,1784577638.7362573,raster_data/images/session_20260720_125856/raster_0001.jpg
1,65.17230523019904,65.0,850.9944958952397,1784577638.7465334,raster_data/images/session_20260720_125856/raster_0001.jpg
1,68.07695877939338,65.0,851.1986368876723,1784577638.7562156,raster_data/images/session_20260720_125856/raster_0001.jpg
1,71.16278660684699,65.0,850.6882844065909,1784577638.7665017,raster_data/images/session_20260720_125856/raster_0001.jpg
1,74.28702366739387,65.0,850.6372491584826,1784577638.7769158,raster_data/images/session_20260720_125856/raster_0001.jpg
1,77.36870301157111,65.0,850.1779319255094,1784577638.787188,raster_data/images/session_20260720_125856/raster_0001.jpg
1,80.49801838785285,65.0,850.1779319255094,1784577638.797619,raster_data/images/session_20260720_125856/raster_0001.jpg
1,82.80600560098762,65.0,848.8510154746975,1784577638.8053124,raster_data/images/session_20260720_125856/raster_0001.jpg
1,86.32570755869025,65.0,849.0551564671304,1784577638.8170447,raster_data/images/session_20260720_125856/raster_0001.jpg
1,89.5224000254261,65.0,849.7696499406442,1784577638.8277004,raster_data/images/session_20260720_125856/raster_0001.jpg
1,91.87888157755012,65.0,850.024826181185,1784577638.8355553,raster_data/images/session_20260720_125856/raster_0001.jpg
1,94.98023045450324,65.0,850.024826181185,1784577638.8458931,raster_data/images/session_20260720_125856/raster_0001.jpg
1,98.11054718881721,65.0,849.2082622114548,1784577638.8563275,raster_data/images/session_20260720_125856/raster_0001.jpg
1,101.19630349069709,65.0,849.4124032038872,1784577638.8666134,raster_data/images/session_20260720_125856/raster_0001.jpg
1,104.31782257944221,65.0,849.1572269633466,1784577638.8770185,raster_data/images/session_20260720_125856/raster_0001.jpg
1,107.40343583017463,65.0,849.7696499406442,1784577638.8873038,raster_data/images/session_20260720_125856/raster_0001.jpg
1,110.33383858591193,65.0,849.6165441963198,1784577638.8970718,raster_data/images/session_20260720_125856/raster_0001.jpg
1,113.43103897958869,65.0,850.1779319255094,1784577638.9073958,raster_data/images/session_20260720_125856/raster_0001.jpg
1,115.7447482386219,65.0,849.2082622114547,1784577638.9151082,raster_data/images/session_20260720_125856/raster_0001.jpg
1,118.87578022867316,65.0,850.4331081660501,1784577638.925545,raster_data/images/session_20260720_125856/raster_0001.jpg
1,122.00023186594123,65.0,850.2289671736175,1784577638.9359598,raster_data/images/session_20260720_125856/raster_0001.jpg
1,125.08491528421516,65.0,851.9131303611863,1784577638.946242,raster_data/images/session_20260720_125856/raster_0001.jpg
1,128.196420792638,65.0,851.1476016395642,1784577638.9566138,raster_data/images/session_20260720_125856/raster_0001.jpg
1,131.097712639867,65.0,850.4331081660501,1784577638.9662848,raster_data/images/session_20260720_125856/raster_0001.jpg
1,134.20378220468635,65.0,851.1476016395642,1784577638.9766383,raster_data/images/session_20260720_125856/raster_0001.jpg
1,137.36070645242805,65.0,850.5351786622664,1784577638.9871614,raster_data/images/session_20260720_125856/raster_0001.jpg
1,140.47822010904426,65.0,851.9641656092946,1784577638.997553,raster_data/images/session_20260720_125856/raster_0001.jpg
1,142.79400360971565,65.0,851.096566391456,1784577639.0052724,raster_data/images/session_20260720_125856/raster_0001.jpg
1,145.87904465585822,65.0,850.2800024217256,1784577639.0155559,raster_data/images/session_20260720_125856/raster_0001.jpg
1,149.2502595224964,65.0,850.5351786622664,1784577639.0267932,raster_data/images/session_20260720_125856/raster_0001.jpg
1,152.4538899698841,65.0,850.8413901509152,1784577639.037472,raster_data/images/session_20260720_125856/raster_0001.jpg
1,154.73298085123176,65.0,850.024826181185,1784577639.045069,raster_data/images/session_20260720_125856/raster_0001.jpg
1,157.82789242654914,65.0,849.9737909330768,1784577639.0553854,raster_data/images/session_20260720_125856/raster_0001.jpg
1,160.9647895136463,65.0,848.8510154746975,1784577639.0658417,raster_data/images/session_20260720_125856/raster_0001.jpg
1,164.10318863779182,65.0,849.2592974595628,1784577639.076303,raster_data/images/session_20260720_125856/raster_0001.jpg
1,167.20761311441538,65.0,849.1061917152383,1784577639.086651,raster_data/images/session_20260720_125856/raster_0001.jpg
1,170.3277016916859,65.0,849.8717204368605,1784577639.0970514,raster_data/images/session_20260720_125856/raster_0001.jpg
1,173.15010083109019,65.0,849.5144737001035,1784577639.1064594,raster_data/images/session_20260720_125856/raster_0001.jpg
1,176.28814232736704,65.0,848.9530859709139,1784577639.1169195,raster_data/images/session_20260720_125856/raster_0001.jpg
1,179.3750430384266,65.0,850.5862139103746,1784577639.1272092,raster_data/images/session_20260720_125856/raster_0001.jpg
1,182.50285637766,65.0,848.6979097303733,1784577639.1376352,raster_data/images/session_20260720_125856/raster_0001.jpg
1,184.76775055776636,65.0,849.7696499406442,1784577639.145344,raster_data/images/session_20260720_125856/raster_0001.jpg
1,187.7516845479314,65.0,849.2082622114547,1784577639.1565506,raster_data/images/session_20260720_125856/raster_0001.jpg
1,190.16728695126807,65.0,848.8510154746975,1784577639.1668751,raster_data/images/session_20260720_125856/raster_0001.jpg
1,191.90981307573298,65.0,850.9434606471315,1784577639.175343,raster_data/images/session_20260720_125856/raster_0001.jpg
1,193.76006951399756,65.0,851.1476016395642,1784577639.1857708,raster_data/images/session_20260720_125856/raster_0001.jpg
1,195.26497670381525,65.0,851.7089893687538,1784577639.196052,raster_data/images/session_20260720_125856/raster_0001.jpg
1,196.54494720725944,65.0,850.2800024217256,1784577639.2072673,raster_data/images/session_20260720_125856/raster_0001.jpg
1,197.39610360706084,65.0,850.024826181185,1784577639.2176888,raster_data/images/session_20260720_125856/raster_0001.jpg
1,197.81596740045356,65.0,851.0455311433477,1784577639.2253954,raster_data/images/session_20260720_125856/raster_0001.jpg
1,198.11083078032004,65.0,850.4841434141581,1784577639.236854,raster_data/images/session_20260720_125856/raster_0001.jpg
1,198.1472427838805,65.07465750147979,850.1779319255094,1784577639.2469363,raster_data/images/session_20260720_125856/raster_0001.jpg
1,198.27370731652485,65.46411467271757,850.9434606471315,1784577639.2577388,raster_data/images/session_20260720_125856/raster_0001.jpg
1,198.43117195412086,65.94903903092164,849.6165441963198,1784577639.265494,raster_data/images/session_20260720_125856/raster_0001.jpg
1,198.7268467803433,66.85959220357019,850.8413901509152,1784577639.2758057,raster_data/images/session_20260720_125856/raster_0001.jpg
1,199.12674829058463,68.09111939697168,849.2592974595628,1784577639.2862499,raster_data/images/session_20260720_125856/raster_0001.jpg
1,199.67354697427373,69.77502763696026,849.2592974595628,1784577639.2975554,raster_data/images/session_20260720_125856/raster_0001.jpg
1,200.11528989650023,71.13540864899063,848.6979097303733,1784577639.3052807,raster_data/images/session_20260720_125856/raster_0001.jpg
1,200.85907631001461,73.42595562335126,849.0041212190221,1784577639.316553,raster_data/images/session_20260720_125856/raster_0001.jpg
1,201.66834329128358,75.91815499902555,848.9530859709139,1784577639.3271832,raster_data/images/session_20260720_125856/raster_0001.jpg
1,202.53676894739135,78.59253802473316,849.1572269633466,1784577639.3374903,raster_data/images/session_20260720_125856/raster_0001.jpg
1,203.20495984916644,80.65028285651155,849.3613679557791,1784577639.345956,raster_data/images/session_20260720_125856/raster_0001.jpg
1,203.9275790954137,82.87564392527005,848.8510154746975,1784577639.3562438,raster_data/images/session_20260720_125856/raster_0001.jpg
1,204.56277570579468,84.83178032087545,849.0041212190221,1784577639.366722,raster_data/images/session_20260720_125856/raster_0001.jpg
1,205.0876521312357,86.44817729501011,849.6165441963198,1784577639.3770142,raster_data/images/session_20260720_125856/raster_0001.jpg
1,205.51368395923876,87.76017479440365,848.6979097303733,1784577639.3872871,raster_data/images/session_20260720_125856/raster_0001.jpg
1,205.79960046625135,88.6406764789706,849.2082622114547,1784577639.3960426,raster_data/images/session_20260720_125856/raster_0001.jpg
1,206.04722098173718,89.40324273754979,848.595839234157,1784577639.406458,raster_data/images/session_20260720_125856/raster_0001.jpg
1,206.19407003916757,89.85547560719252,849.1061917152383,1784577639.416845,raster_data/images/session_20260720_125856/raster_0001.jpg
1,206.2408940360754,90.0,850.2800024217256,1784577639.4271758,raster_data/images/session_20260720_125856/raster_0001.jpg
1,206.06860820167523,90.0,850.7903549028072,1784577639.4376304,raster_data/images/session_20260720_125856/raster_0001.jpg
1,205.73187474263844,90.0,849.8206851887525,1784577639.4453332,raster_data/images/session_20260720_125856/raster_0001.jpg
1,204.9842874744988,90.0,850.2800024217256,1784577639.455855,raster_data/images/session_20260720_125856/raster_0001.jpg
1,203.72634793049718,90.0,850.2800024217256,1784577639.4678543,raster_data/images/session_20260720_125856/raster_0001.jpg
1,202.6441635054947,90.0,850.4331081660501,1784577639.4758782,raster_data/images/session_20260720_125856/raster_0001.jpg
1,201.01258303274466,90.0,851.2496721357804,1784577639.485949,raster_data/images/session_20260720_125856/raster_0001.jpg
1,199.01660429981655,90.0,850.6372491584826,1784577639.4963093,raster_data/images/session_20260720_125856/raster_0001.jpg
1,196.3414693404622,90.0,850.3820729179419,1784577639.5081484,raster_data/images/session_20260720_125856/raster_0001.jpg
1,194.3542327178902,90.0,851.3517426319968,1784577639.5159297,raster_data/images/session_20260720_125856/raster_0001.jpg
1,191.028684160282,90.0,850.7393196546989,1784577639.5276177,raster_data/images/session_20260720_125856/raster_0001.jpg
1,188.72706272320926,90.0,850.2800024217256,1784577639.5352898,raster_data/images/session_20260720_125856/raster_0001.jpg
1,185.12532093243777,90.0,849.5655089482117,1784577639.5472956,raster_data/images/session_20260720_125856/raster_0001.jpg
1,182.03198291974246,90.0,849.0041212190221,1784577639.5576067,raster_data/images/session_20260720_125856/raster_0001.jpg
1,179.61549141125857,90.0,849.2082622114547,1784577639.5656617,raster_data/images/session_20260720_125856/raster_0001.jpg
1,176.43167354779422,90.0,849.4634384519953,1784577639.5762744,raster_data/images/session_20260720_125856/raster_0001.jpg
1,173.31094124036014,90.0,849.3103327076709,1784577639.5866768,raster_data/images/session_20260720_125856/raster_0001.jpg
1,170.18699028210818,90.0,849.1061917152383,1784577639.59709,raster_data/images/session_20260720_125856/raster_0001.jpg
1,167.09086277203738,90.0,849.5144737001035,1784577639.6074104,raster_data/images/session_20260720_125856/raster_0001.jpg
1,164.45764877515018,90.0,849.2082622114547,1784577639.6161878,raster_data/images/session_20260720_125856/raster_0001.jpg
1,161.3035855503577,90.0,849.6165441963198,1784577639.6267014,raster_data/images/session_20260720_125856/raster_0001.jpg
1,158.21740009503543,90.0,849.1061917152383,1784577639.6369886,raster_data/images/session_20260720_125856/raster_0001.jpg
1,155.09788372235477,90.0,848.5448039860488,1784577639.647387,raster_data/images/session_20260720_125856/raster_0001.jpg
1,151.99038364606082,90.0,850.0758614292931,1784577639.6577454,raster_data/images/session_20260720_125856/raster_0001.jpg
1,149.66179706769168,90.0,850.3820729179419,1784577639.6655073,raster_data/images/session_20260720_125856/raster_0001.jpg
1,146.33786060528934,90.0,850.8413901509152,1784577639.676587,raster_data/images/session_20260720_125856/raster_0001.jpg
1,143.69413234906375,90.0,850.1268966774012,1784577639.6853995,raster_data/images/session_20260720_125856/raster_0001.jpg
1,140.6082329960364,90.0,850.5351786622664,1784577639.6956859,raster_data/images/session_20260720_125856/raster_0001.jpg
1,137.50016071515262,90.0,850.5351786622664,1784577639.706046,raster_data/images/session_20260720_125856/raster_0001.jpg
1,134.35031749921023,90.0,849.8717204368605,1784577639.7165456,raster_data/images/session_20260720_125856/raster_0001.jpg
1,131.23752453046023,90.0,850.5351786622664,1784577639.7269216,raster_data/images/session_20260720_125856/raster_0001.jpg
1,128.1222996922034,90.0,850.4841434141581,1784577639.7373056,raster_data/images/session_20260720_125856/raster_0001.jpg
1,125.0155863972205,90.0,850.4841434141581,1784577639.7476614,raster_data/images/session_20260720_125856/raster_0001.jpg
1,122.15034343915165,90.0,851.0455311433477,1784577639.7572122,raster_data/images/session_20260720_125856/raster_0001.jpg
1,118.96681167798222,90.0,850.4331081660501,1784577639.767824,raster_data/images/session_20260720_125856/raster_0001.jpg
1,116.65124275403203,90.0,849.6165441963198,1784577639.7755425,raster_data/images/session_20260720_125856/raster_0001.jpg
1,113.54595997052371,90.0,850.3820729179419,1784577639.7858934,raster_data/images/session_20260720_125856/raster_0001.jpg
1,110.46649791913211,90.0,849.1061917152383,1784577639.7961583,raster_data/images/session_20260720_125856/raster_0001.jpg
1,107.09936001019656,90.0,849.9227556849687,1784577639.807382,raster_data/images/session_20260720_125856/raster_0001.jpg
1,103.99865486340701,90.0,849.1572269633466,1784577639.8177178,raster_data/images/session_20260720_125856/raster_0001.jpg
1,101.36579849438846,90.0,849.6165441963198,1784577639.826494,raster_data/images/session_20260720_125856/raster_0001.jpg
1,98.24449398236453,90.0,849.718614692536,1784577639.8368983,raster_data/images/session_20260720_125856/raster_0001.jpg
1,95.14057018475711,90.0,849.1061917152383,1784577639.8472447,raster_data/images/session_20260720_125856/raster_0001.jpg
1,92.03872062878787,90.0,849.1061917152383,1784577639.8575842,raster_data/images/session_20260720_125856/raster_0001.jpg
1,89.6858868809241,90.0,849.6165441963198,1784577639.865427,raster_data/images/session_20260720_125856/raster_0001.jpg
1,86.51780464368045,90.0,848.7489449784813,1784577639.8759873,raster_data/images/session_20260720_125856/raster_0001.jpg
1,83.42711307721316,90.0,849.5655089482117,1784577639.8862896,raster_data/images/session_20260720_125856/raster_0001.jpg
1,80.00282623486697,90.0,849.2592974595628,1784577639.897704,raster_data/images/session_20260720_125856/raster_0001.jpg
1,77.69855835156619,90.0,850.2289671736175,1784577639.9053848,raster_data/images/session_20260720_125856/raster_0001.jpg
1,74.60708000378787,90.0,850.3310376698339,1784577639.9156897,raster_data/images/session_20260720_125856/raster_0001.jpg
1,71.4429316730994,90.0,850.024826181185,1784577639.9262369,raster_data/images/session_20260720_125856/raster_0001.jpg
1,68.32620479779422,90.0,850.2289671736175,1784577639.936626,raster_data/images/session_20260720_125856/raster_0001.jpg
1,65.21448471265018,90.0,850.6372491584826,1784577639.9469984,raster_data/images/session_20260720_125856/raster_0001.jpg
1,62.14203216748416,90.0,850.4841434141581,1784577639.9572399,raster_data/images/session_20260720_125856/raster_0001.jpg
1,59.236091157962676,90.0,849.8206851887525,1784577639.9669263,raster_data/images/session_20260720_125856/raster_0001.jpg
